,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL,codingWeekStartDay
6,6,2020-02-02-2020-02-09,UC4SUWizzKc1tptprBkWjX2Q,gNFeo5oOuJA,Wuhan: the city under coronavirus lockdown,2020-02-06 19:27:13+00:00,1506116.0,7817.0,544.0,1462.0,112,South China Morning Post,2630000.0,HK,https://www.youtube.com/watch?v=gNFeo5oOuJA,2020-02-02
7,7,2020-02-02-2020-02-09,UC16niRr50-MSBwiO3YDb3RA,y6iikPfpXl0,Coronavirus kills Chinese whistleblower doctor - BBC News,2020-02-07 10:02:54+00:00,1087136.0,11585.0,526.0,3971.0,711,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=y6iikPfpXl0,2020-02-02
8,8,2020-02-02-2020-02-09,UCrp_UI8XtuYfpiqluWLD7Lw,Wq33oZdQ-R4,&#39;We&#39;re basically at a pandemic now&#39;: Mayo Clinic physician on coronavirus,2020-02-03 13:39:48+00:00,1042663.0,9518.0,731.0,2777.0,422,CNBC Television,1840000.0,US,https://www.youtube.com/watch?v=Wq33oZdQ-R4,2020-02-02
9,9,2020-02-02-2020-02-09,UC4SUWizzKc1tptprBkWjX2Q,ZMPqQg23xhQ,China opens coronavirus hospital built in 10 days,2020-02-04 21:36:48+00:00,714831.0,4524.0,248.0,878.0,92,South China Morning Post,2630000.0,HK,https://www.youtube.com/watch?v=ZMPqQg23xhQ,2020-02-02
10,10,2020-02-02-2020-02-09,UCJFOER35ggIWwsXh2ZDnqyg,bC23XWD9nsw,"Coronavirus scare: Eight suspected cases in West Bengal, including 3 Chinese",2020-02-04 07:34:27+00:00,713783.0,1751.0,274.0,40.0,108,The Economic Times,1110000.0,IN,https://www.youtube.com/watch?v=bC23XWD9nsw,2020-02-02
11,11,2020-02-02-2020-02-09,UC07-dOwgza1IguKA86jqxNA,qF42gZVm1Bo,How is the new coronavirus affecting people who get it?,2020-02-05 20:13:57+00:00,610972.0,949.0,245.0,165.0,85,World Health Organization (WHO),774000.0,Unknown,https://www.youtube.com/watch?v=qF42gZVm1Bo,2020-02-02
12,12,2020-02-02-2020-02-09,UCi7Zk9baY1tvdlgxIML8MXg,RMYQjqiCSHM,"Drone footage captures the eerie, deserted streets of Wuhan, China",2020-02-06 20:29:55+00:00,595650.0,2840.0,184.0,654.0,282,CTV News,729000.0,CA,https://www.youtube.com/watch?v=RMYQjqiCSHM,2020-02-02
13,13,2020-02-02-2020-02-09,UCBi2mrWuNuyYy4gbM6fU18Q,CuQYAR_PdPQ,Latest details into Coronavirus and China l ABC News,2020-02-04 01:21:31+00:00,566708.0,3281.0,397.0,1494.0,435,ABC News,12100000.0,US,https://www.youtube.com/watch?v=CuQYAR_PdPQ,2020-02-02
14,14,2020-02-02-2020-02-09,UCWp2llZdBTyQ8pZVnXDcNNg,aOZvf5NOFHs,The new Novel Coronavirus Growing in Culture,2020-02-05 07:03:54+00:00,518390.0,,,,79,HKUMed,2790.0,HK,https://www.youtube.com/watch?v=aOZvf5NOFHs,2020-02-02
15,15,2020-02-02-2020-02-09,UCknLrEdhRCp1aegoMqRaCZg,ALQZWBlNbZA,Inside Germany&#39;s coronavirus quarantine camp | DW News,2020-02-03 09:37:34+00:00,488299.0,3810.0,436.0,1146.0,674,DW News,2960000.0,DE,https://www.youtube.com/watch?v=ALQZWBlNbZA,2020-02-02
16,16,2020-02-02-2020-02-09,UCfRZKrhLs6HbL5jEc3OL82w,9aHlFkatMIk,Comment les poumons reagissent au Coronavirus de la maladie Covid-19 ?,2020-02-05 16:07:18+00:00,472326.0,3012.0,179.0,390.0,131,Hopitaux Universitaires de Genève,175000.0,CH,https://www.youtube.com/watch?v=9aHlFkatMIk,2020-02-02
17,17,2020-02-02-2020-02-09,UCK7tptUDHh-RYDsdxO1-5QQ,oy9MNqOA9U4,Wuhan&#39;s Coronavirus Hospitals Aren&#39;t as Complete as You Might Think | WSJ,2020-02-06 16:23:46+00:00,362047.0,3897.0,1796.0,1158.0,166,Wall Street Journal,3200000.0,US,https://www.youtube.com/watch?v=oy9MNqOA9U4,2020-02-02
18,18,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,rSJGeC1d2DY,Confused about the Coronavirus? | Start Here,2020-02-06 13:37:52+00:00,348867.0,5662.0,334.0,768.0,436,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=rSJGeC1d2DY,2020-02-02
19,19,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,9qAFanPeKtE,Coronavirus outbreak: Hospitals in China swamped with patients,2020-02-06 18:47:52+00:00,332962.0,2272.0,138.0,587.0,149,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=9qAFanPeKtE,2020-02-02
20,20,2020-02-02-2020-02-09,UChDKyKQ59fYz3JO2fl0Z6sg,gIH-tPwDoQ4,Doctor Who Blew Whistle On Coronavirus Dies | TODAY,2020-02-07 20:30:04+00:00,301048.0,1267.0,125.0,262.0,129,TODAY,3250000.0,Unknown,https://www.youtube.com/watch?v=gIH-tPwDoQ4,2020-02-02
21,21,2020-02-02-2020-02-09,UC_vFLohxs5PkAxlk7Y6jEtw,hnxdhlSbmU4,&#39;I have the Coronavirus&#39;: Man wearing sign sprays Lysol on merchandise at Walmart,2020-02-05 21:00:07+00:00,282407.0,1178.0,255.0,506.0,84,ABC 7 Chicago,185000.0,US,https://www.youtube.com/watch?v=hnxdhlSbmU4,2020-02-02
22,22,2020-02-02-2020-02-09,UCQ_0iuImAu0ea779Kym8o3A,3UyS3BC7wY8,Novel Coronavirus in Hindi | Novel Coronavirus Symptoms | Corona Virus India Update,2020-02-02 10:10:08+00:00,176359.0,4012.0,341.0,661.0,668,The Ashima Show,111000.0,US,https://www.youtube.com/watch?v=3UyS3BC7wY8,2020-02-02
23,23,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,8w61tigk0ag,Reports of anti-Chinese views in Philippines over coronavirus,2020-02-04 08:57:20+00:00,126897.0,1264.0,217.0,1397.0,142,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=8w61tigk0ag,2020-02-02
24,24,2020-02-02-2020-02-09,UC6ZFN9Tx6xh-skXCuRHCDpQ,ZXjx3D066p0,How China&#39;s novel coronavirus outbreak is disrupting the global supply chain,2020-02-04 23:49:41+00:00,88008.0,571.0,47.0,,391,PBS NewsHour,2840000.0,US,https://www.youtube.com/watch?v=ZXjx3D066p0,2020-02-02
25,25,2020-02-02-2020-02-09,UCESgXHBH91EMDtM7O3XU1fg,o3DunPJuw9o,Coronavirus Chanchin | Mizoram Tan A Hlauhawm Em?,2020-02-03 16:13:13+00:00,82027.0,2954.0,127.0,73.0,678,Thazuals Infotainment,101000.0,IN,https://www.youtube.com/watch?v=o3DunPJuw9o,2020-02-02
26,26,2020-02-02-2020-02-09,UCVgO39Bk5sMo66-6o6Spn6Q,nRmUK54L9Zk,"Coronavirus whistleblower doctor Li Wenliang dies from infection in Wuhan, hospital says | ABC News",2020-02-07 09:15:14+00:00,62898.0,465.0,33.0,,139,ABC News (Australia),1520000.0,AU,https://www.youtube.com/watch?v=nRmUK54L9Zk,2020-02-02
27,27,2020-02-02-2020-02-09,UC_gUM8rL-Lrg6O3adPW9K1g,-0qnUhvQelk,Coronavirus Outbreak: Life inside quarantine camps,2020-02-08 08:02:50+00:00,60283.0,322.0,252.0,278.0,258,WION,4050000.0,IN,https://www.youtube.com/watch?v=-0qnUhvQelk,2020-02-02
28,28,2020-02-02-2020-02-09,UCvSmJ60pbqQqqCDojWTspfw,19z06mnQxu4,Lysol Kills The Human CoronaVirus...Seriously!,2020-02-08 14:56:11+00:00,30481.0,615.0,73.0,217.0,111,cutlerylover,586000.0,Unknown,https://www.youtube.com/watch?v=19z06mnQxu4,2020-02-02
29,29,2020-02-02-2020-02-09,UCreQwBw05gngDM4T5EXS_mQ,ZAKDhVgo49c,CORONAVIRUS (Trap Remix) | [1 Hour Version],2020-02-03 22:48:06+00:00,21533.0,299.0,35.0,44.0,3642,1 Hour Songs,228000.0,Unknown,https://www.youtube.com/watch?v=ZAKDhVgo49c,2020-02-02
0,0,2020-02-09-2020-02-16,UCVSNOxehfALut52NbkfRBaA,rKek0Y30Ctw,Chinese Police Force Family Into Coronavirus Quarantine,2020-02-09 23:20:39+00:00,17663996.0,64359.0,12522.0,10674.0,142,VOA News,2030000.0,US,https://www.youtube.com/watch?v=rKek0Y30Ctw,2020-02-09
1,1,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,qJA768Jpf4U,"Global coronavirus deaths equal Sars, while new infections drop",2020-02-09 09:21:38+00:00,13464933.0,26075.0,6037.0,919.0,128,South China Morning Post,2630000.0,HK,https://www.youtube.com/watch?v=qJA768Jpf4U,2020-02-09
2,2,2020-02-09-2020-02-16,UCPY9IKSkr2GfFW5jbgA5Qbw,I-Yd-_XIWJg,Coronavirus outbreak (covid 19) explained through 3D Medical Animation,2020-02-11 12:15:00+00:00,7749257.0,62666.0,2879.0,4109.0,369,Scientific Animations,,US,https://www.youtube.com/watch?v=I-Yd-_XIWJg,2020-02-09
3,3,2020-02-09-2020-02-16,UCyoGb3SMlTlB8CLGVH4c8Rw,sk4QokTu_5o,"Las victimas de coronavirus se disparan, con 242 muertos en un solo dia",2020-02-13 06:08:12+00:00,4277032.0,10435.0,1828.0,722.0,85,euronews (en español),1540000.0,ES,https://www.youtube.com/watch?v=sk4QokTu_5o,2020-02-09
4,4,2020-02-09-2020-02-16,UCuFFtHWoLl5fauMMD5Ww2jA,TAafDOqfN3M,Patient with coronavirus speaks out,2020-02-11 13:36:25+00:00,2678168.0,20518.0,2400.0,5693.0,630,CBC News,2830000.0,CA,https://www.youtube.com/watch?v=TAafDOqfN3M,2020-02-09
5,5,2020-02-09-2020-02-16,UCNI0qOojpkhsUtaQ4_2NUhQ,eup3_i_5uaw,"COVID-19 (Coronavirus Disease 19) - February Update - causes, symptoms, diagnosis, pathology",2020-02-14 17:57:19+00:00,2587026.0,31469.0,1079.0,1581.0,741,Osmosis,2220000.0,US,https://www.youtube.com/watch?v=eup3_i_5uaw,2020-02-09
6,6,2020-02-09-2020-02-16,UCknLrEdhRCp1aegoMqRaCZg,ltYIIXJTKEc,Coronavirus whistleblowers disappear in China | DW News,2020-02-12 10:29:02+00:00,1914557.0,18600.0,1040.0,3567.0,323,DW News,2960000.0,DE,https://www.youtube.com/watch?v=ltYIIXJTKEc,2020-02-09
7,7,2020-02-09-2020-02-16,UCZaT_X_mc0BI-djXOlfhqWQ,2DsVhaXx8_I,Here's How Scientists Think Coronavirus Spreads from Bats to Humans,2020-02-13 20:39:06+00:00,1899919.0,19549.0,1472.0,5358.0,328,VICE News,7130000.0,US,https://www.youtube.com/watch?v=2DsVhaXx8_I,2020-02-09
8,8,2020-02-09-2020-02-16,UCK7tptUDHh-RYDsdxO1-5QQ,7SuKywEZ5AM,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,2020-02-13 17:00:01+00:00,1890302.0,23910.0,733.0,2037.0,258,Wall Street Journal,3200000.0,US,https://www.youtube.com/watch?v=7SuKywEZ5AM,2020-02-09
9,9,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,Y-GB9EYqAGM,Coronavirus &amp; Me: Ben Kavanagh's journey - from quarantine in Wuhan to Wirral,2020-02-13 20:44:29+00:00,1769629.0,30018.0,1114.0,3544.0,1313,Channel 4 News,1770000.0,GB,https://www.youtube.com/watch?v=Y-GB9EYqAGM,2020-02-09
10,10,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,vLdwCdyiDCw,"China disinfects entire cities to fight coronavirus outbreak, some twice a day",2020-02-12 05:25:19+00:00,1710660.0,13047.0,631.0,1917.0,101,South China Morning Post,2630000.0,HK,https://www.youtube.com/watch?v=vLdwCdyiDCw,2020-02-09
11,11,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,Zl0V-OhZYk4,How coronavirus (Covid-19) spread day by day,2020-02-12 12:05:49+00:00,1637860.0,12241.0,1596.0,3245.0,707,Channel 4 News,1770000.0,GB,https://www.youtube.com/watch?v=Zl0V-OhZYk4,2020-02-09
12,12,2020-02-09-2020-02-16,UCTCEJCypL-cwp2EWlT5pmGg,FC4soCjxSOQ,What is CORONAVIRUS? AND How to PROTECT YOURSELF?,2020-02-13 16:05:35+00:00,1516251.0,11411.0,572.0,984.0,120,FreeMedEducation,433000.0,ID,https://www.youtube.com/watch?v=FC4soCjxSOQ,2020-02-09
13,13,2020-02-09-2020-02-16,UC16niRr50-MSBwiO3YDb3RA,RHl8Lh67bnY,China coronavirus deaths and cases spike - BBC News,2020-02-13 13:30:39+00:00,1264162.0,8904.0,875.0,2854.0,376,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=RHl8Lh67bnY,2020-02-09
14,14,2020-02-09-2020-02-16,UCeY0bbntWzzVIaj2z3QigXg,9J3vrJNGxQA,"First American Dies From COVID-19 In Wuhan, China | NBC Nightly News",2020-02-09 00:53:26+00:00,1236408.0,8299.0,887.0,3712.0,139,NBC News,6110000.0,Unknown,https://www.youtube.com/watch?v=9J3vrJNGxQA,2020-02-09
15,15,2020-02-09-2020-02-16,UC_gUM8rL-Lrg6O3adPW9K1g,pPHSlZIQMa4,Reports: Coronavirus was originated in a Wuhan Lab,2020-02-09 06:24:52+00:00,1208771.0,15383.0,1643.0,4600.0,238,WION,4050000.0,IN,https://www.youtube.com/watch?v=pPHSlZIQMa4,2020-02-09
16,16,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,ZBOwFBu05c8,Coronavirus: Is Britain Ready? | Documentary,2020-02-14 20:52:31+00:00,1148259.0,7439.0,813.0,3702.0,1494,Channel 4 News,1770000.0,GB,https://www.youtube.com/watch?v=ZBOwFBu05c8,2020-02-09
17,17,2020-02-09-2020-02-16,UCgKjHnMbrOK8xLzAwHO0aSg,LFjZbDPc0tE,Gurmit Singh (Phua Chu Kang) Get Serious on COVID-19,2020-02-15 05:52:50+00:00,770343.0,5941.0,280.0,30.0,121,govsg,185000.0,SG,https://www.youtube.com/watch?v=LFjZbDPc0tE,2020-02-09
18,18,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,Iwpr55PZEJ8,Lawyer Chen Qiushi documenting coronavirus epicentre disappears,2020-02-10 22:06:02+00:00,515612.0,10452.0,360.0,2317.0,159,South China Morning Post,2630000.0,HK,https://www.youtube.com/watch?v=Iwpr55PZEJ8,2020-02-09
19,19,2020-02-09-2020-02-16,UCKjU3KzdbJE1EFcHVqXC3_g,WOFHR4cvov4,Busting garlic cures and other false coronavirus claims,2020-02-13 12:47:41+00:00,451910.0,1854.0,642.0,,179,CBC News: The National,1220000.0,CA,https://www.youtube.com/watch?v=WOFHR4cvov4,2020-02-09
20,20,2020-02-09-2020-02-16,UCNye-wNBqNL5ZzHSJj3l8Bg,mLE2gloWDN8,Speaking up about the coronavirus - but at what cost? | The Listening Post (Full),2020-02-15 12:41:18+00:00,403604.0,3543.0,450.0,782.0,1479,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=mLE2gloWDN8,2020-02-09
21,21,2020-02-09-2020-02-16,UCHq7ZxlzRRXimaBmk5QAxSQ,BdVTcLhIack,CORONAVIRUS se sirph ye ilaaj bcaa sktaa hai || j'ruurii suucnaa || Pujya Thakur Ji Maharaj,2020-02-12 00:30:00+00:00,351156.0,6965.0,350.0,451.0,391,Shri Devkinandan Thakur Ji ,3220000.0,IN,https://www.youtube.com/watch?v=BdVTcLhIack,2020-02-09
22,22,2020-02-09-2020-02-16,UCrp_UI8XtuYfpiqluWLD7Lw,iSbZ9EkZpyg,Just how contagious is the coronavirus?,2020-02-15 00:54:21+00:00,344746.0,2450.0,334.0,918.0,344,CNBC Television,1840000.0,US,https://www.youtube.com/watch?v=iSbZ9EkZpyg,2020-02-09
23,23,2020-02-09-2020-02-16,UCrp_UI8XtuYfpiqluWLD7Lw,GEEFyTOrEC4,Scale of the coronavirus outbreak,2020-02-13 00:45:08+00:00,266556.0,2028.0,179.0,950.0,505,CNBC Television,1840000.0,US,https://www.youtube.com/watch?v=GEEFyTOrEC4,2020-02-09
24,24,2020-02-09-2020-02-16,UChFsYLqPUyLiZnfRog6wiZA,di7oFaAvSQg,Superhero Mum Creating Life-Saving Coronavirus Vaccine | This Morning,2020-02-13 12:30:06+00:00,168591.0,2347.0,321.0,,480,This Morning,2130000.0,GB,https://www.youtube.com/watch?v=di7oFaAvSQg,2020-02-09
25,25,2020-02-09-2020-02-16,UCF9IOB2TExg3QIBupFtBDxg,H1BZLkb3710,COVID 19 12 Feb,2020-02-12 19:18:40+00:00,125155.0,4946.0,162.0,1644.0,1046,Dr. John Campbell,1750000.0,GB,https://www.youtube.com/watch?v=H1BZLkb3710,2020-02-09
26,26,2020-02-09-2020-02-16,UCMSsLqxqvZsNXi0Z-VjN89A,Vbv2A_M5Vws,Covid Treatment and Covid Vaccine - Remdesivir?,2020-02-09 18:11:40+00:00,70546.0,1306.0,82.0,153.0,435,Doctor Mike Hansen,959000.0,US,https://www.youtube.com/watch?v=Vbv2A_M5Vws,2020-02-09
27,27,2020-02-09-2020-02-16,UCToe3dspZyw2L_JY-JmP3Mw,5fGIT1pwcbE,The COVID-19 Coronavirus Impact on U.S. and World Markets,2020-02-14 19:59:37+00:00,61275.0,506.0,30.0,19.0,301,TD Ameritrade,309000.0,US,https://www.youtube.com/watch?v=5fGIT1pwcbE,2020-02-09
28,28,2020-02-09-2020-02-16,UCFyRz1N_T-rnSkbaAH_TFAw,vx4JMqr6n7c,Coronavirus &amp; Retail Pharmacy Outrage Update w/ZDoggMD,2020-02-10 00:54:46+00:00,18323.0,634.0,34.0,167.0,1747,ZDoggMD,444000.0,US,https://www.youtube.com/watch?v=vx4JMqr6n7c,2020-02-09
29,29,2020-02-09-2020-02-16,UCTXNz3gjAypWp3EhlIATEJQ,v7f0lBrN0Lo,Coronavirus: Llegan a Brasil personas repatriadas de Wuhan,2020-02-10 00:29:13+00:00,14444.0,157.0,17.0,80.0,171,24horas.cl,1100000.0,CL,https://www.youtube.com/watch?v=v7f0lBrN0Lo,2020-02-09
0,0,2020-02-16-2020-02-23,UCzznO4xSV8BKnUBPyswtCUw,ZC0gww2yznI,Chinese scientists say COVID-19/coronavirus could have originated from government ...,2020-02-17 00:15:32+00:00,4367888.0,18278.0,2041.0,6267.0,121,Arirang News,560000.0,US,https://www.youtube.com/watch?v=ZC0gww2yznI,2020-02-16
1,1,2020-02-16-2020-02-23,UCATNzbTbfeoMhNonZGZmrhA,sHP0UIdZyI4,What Is Coronavirus (COVID-19)?,2020-02-19 17:18:11+00:00,2620096.0,12633.0,1794.0,636.0,271,Johns Hopkins Medicine,256000.0,US,https://www.youtube.com/watch?v=sHP0UIdZyI4,2020-02-16
2,2,2020-02-16-2020-02-23,UCMSsLqxqvZsNXi0Z-VjN89A,V-7SQGPkijs,New Studies of COVID and Autopsy Report Analysis of a COVID Patient,2020-02-21 17:45:00+00:00,1877857.0,66975.0,1359.0,5746.0,623,Doctor Mike Hansen,959000.0,US,https://www.youtube.com/watch?v=V-7SQGPkijs,2020-02-16
3,3,2020-02-16-2020-02-23,UC_gUM8rL-Lrg6O3adPW9K1g,hxCbD0SVVIk,Gravitas: Wuhan Coronavirus: Six videos that triggered a panic,2020-02-17 18:16:02+00:00,1662430.0,20859.0,1400.0,3259.0,385,WION,4050000.0,IN,https://www.youtube.com/watch?v=hxCbD0SVVIk,2020-02-16
4,4,2020-02-16-2020-02-23,UCTrQ7HXWRRxr7OsOtodr2_w,rI_MG3ZnDak,How North Korea is reporting on coronavirus (English subtitles),2020-02-17 18:01:46+00:00,1535901.0,21041.0,561.0,4719.0,511,Channel 4 News,1770000.0,GB,https://www.youtube.com/watch?v=rI_MG3ZnDak,2020-02-16
5,5,2020-02-16-2020-02-23,UCYPvAwZP8pZhSMW8qs7cVCw,-hD-PWN5UN0,Is Coronavirus A Secret Chinese Bio-warfare Weapon? | Fact Check,2020-02-17 13:52:40+00:00,1118151.0,7602.0,1207.0,3484.0,495,India Today,5260000.0,IN,https://www.youtube.com/watch?v=-hD-PWN5UN0,2020-02-16
6,6,2020-02-16-2020-02-23,UCNye-wNBqNL5ZzHSJj3l8Bg,MbpYBSpCjjU,Nurses pay a heavy price as China fights coronavirus epidemic,2020-02-18 13:47:18+00:00,828385.0,7031.0,363.0,1034.0,111,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=MbpYBSpCjjU,2020-02-16
7,7,2020-02-16-2020-02-23,UC_Lnb8ZHqqgLbp-7hltuT9w,55ErDdtT2zs,COVID-19: Tracing The First Month Of The Novel Coronavirus | Insight | Full Episode,2020-02-19 12:00:01+00:00,409748.0,3012.0,285.0,866.0,2877,CNA Insider,991000.0,SG,https://www.youtube.com/watch?v=55ErDdtT2zs,2020-02-16
8,8,2020-02-16-2020-02-23,UCNye-wNBqNL5ZzHSJj3l8Bg,MqbD6Psj7J8, Coronavirus: Is China putting party before people? | The Stream,2020-02-17 20:05:49+00:00,235183.0,2368.0,260.0,903.0,1528,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=MqbD6Psj7J8,2020-02-16
9,9,2020-02-16-2020-02-23,UCNye-wNBqNL5ZzHSJj3l8Bg,-Bg-MyiFQf0,Coronavirus outbreak: Ethiopia steps up prevention measures,2020-02-22 12:02:47+00:00,164701.0,579.0,68.0,224.0,170,Al Jazeera English,8360000.0,QA,https://www.youtube.com/watch?v=-Bg-MyiFQf0,2020-02-16
10,10,2020-02-16-2020-02-23,UCgKjHnMbrOK8xLzAwHO0aSg,7YrMrs7lUhU,Anandha Kannan Gets Serious on COVID-19,2020-02-17 04:02:20+00:00,129211.0,672.0,22.0,68.0,135,govsg,185000.0,SG,https://www.youtube.com/watch?v=7YrMrs7lUhU,2020-02-16
11,11,2020-02-16-2020-02-23,UCG5N7uIbHVdt3dyEhTPgz2w,oMHacLHchI0,Dr. Ranj&#39;s Coronavirus Advice For Kids,2020-02-21 19:00:46+00:00,78245.0,397.0,21.0,0.0,368,DrRanjOnline,1210.0,Unknown,https://www.youtube.com/watch?v=oMHacLHchI0,2020-02-16
12,12,2020-02-16-2020-02-23,UC83jt4dlz1Gjl58fzQrrKZg,1Tdw9g4EMzg,Mediacorp launches COVID-19 song,2020-02-21 16:26:01+00:00,74142.0,360.0,57.0,65.0,212,CNA,1620000.0,SG,https://www.youtube.com/watch?v=1Tdw9g4EMzg,2020-02-16
13,13,2020-02-16-2020-02-23,UC0cd_-e49hZpWLH3UIwoWRA,TeCEnOY3jGs,What is COVID-19? (Coronavirus Update),2020-02-22 17:33:10+00:00,58123.0,1800.0,150.0,365.0,294,Professor Dave Explains,1690000.0,US,https://www.youtube.com/watch?v=TeCEnOY3jGs,2020-02-16
14,14,2020-02-16-2020-02-23,UCOMZWkPo7ao6yGaXc954U0w,2-YGpdLuLGM,Coronavirus in Japan: How SAFE is it?,2020-02-22 13:00:01+00:00,33519.0,880.0,33.0,338.0,787,Ask Japanese,464000.0,JP,https://www.youtube.com/watch?v=2-YGpdLuLGM,2020-02-16
15,15,2020-02-16-2020-02-23,UCGFl93O8PLmPtNjMbJjipsQ,zeWCAJHnz5Y,Coronavirus Cambodia,2020-02-20 20:53:10+00:00,2626.0,54.0,1.0,2.0,167,YourTV Muskoka,709.0,CA,https://www.youtube.com/watch?v=zeWCAJHnz5Y,2020-02-16
16,16,2020-02-16-2020-02-23,UCefCAOvHdeEUEdUcPpSo8SA,bumUZQ2YUjM,"[Vlog] Coronavirus, studying &amp; lots of food ",2020-02-17 17:02:32+00:00,342.0,11.0,0.0,2.0,512,from KAYLA,117.0,CA,https://www.youtube.com/watch?v=bumUZQ2YUjM,2020-02-16
0,0,2020-02-23-2020-03-01,UCqKiDBaeIA61KZxUqWHNb6w,Xj1nUFFVK1E,HOW DOES COVID-19 AFFECT THE BODY?,2020-02-26 06:35:37+00:00,4962030.0,33527.0,2842.0,2988.0,315,Neural Academy,395000.0,CA,https://www.youtube.com/watch?v=Xj1nUFFVK1E,2020-02-23
1,1,2020-02-23-2020-03-01,UCqnbDFdCpuN8CMEg0VuEBqA,m5fsidSOJMw,China Is Censoring Coronavirus Stories. These Citizens Are Fighting Back. | NYT News,2020-02-25 00:00:08+00:00,4686773.0,60389.0,3998.0,9743.0,249,The New York Times,3860000.0,Unknown,https://www.youtube.com/watch?v=m5fsidSOJMw,2020-02-23
2,2,2020-02-23-2020-03-01,UCMtFAi84ehTSYSE9XoHefig,R-Gnari_sTU,Trump Fears The Coronavirus Crisis Will Spoil His Reelection Campaign,2020-02-27 04:50:02+00:00,3196123.0,39040.0,1726.0,3673.0,632,The Late Show with Stephen Colbert,8670000.0,Unknown,https://www.youtube.com/watch?v=R-Gnari_sTU,2020-02-23
3,3,2020-02-23-2020-03-01,UCVTyTA7-g9nopHeHbeuvpRA,lKAlwCCd_hU,Trump's Flailing Response to the Coronavirus Outbreak: A Closer Look,2020-02-28 02:00:09+00:00,3175164.0,40031.0,2583.0,4826.0,636,Late Night with Seth Meyers,4240000.0,US,https://www.youtube.com/watch?v=lKAlwCCd_hU,2020-02-23
4,4,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,VS0cRj3a0Qk,Coronavirus: Iran&#39;s deputy health minister tests positive as outbreak worsens - BBC News,2020-02-26 08:14:42+00:00,2372000.0,20282.0,1231.0,6969.0,829,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=VS0cRj3a0Qk,2020-02-23
5,5,2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,Y-sbabzs3Jg,Trump is DEFINITELY NOT WORRIED About Coronavirus,2020-02-27 08:30:00+00:00,2098208.0,28942.0,2502.0,1935.0,610,Jimmy Kimmel Live,18200000.0,US,https://www.youtube.com/watch?v=Y-sbabzs3Jg,2020-02-23
6,6,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,HL3TpRQ-oa4,Coronavirus: New global outbreaks emerge - BBC News,2020-02-24 22:48:32+00:00,2080348.0,18093.0,1640.0,6166.0,697,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=HL3TpRQ-oa4,2020-02-23
7,7,2020-02-23-2020-03-01,UC16niRr50-MSBwiO3YDb3RA,UcxHL8LHI_A,"Coronavirus: World must prepare for pandemic, says WHO - BBC News",2020-02-25 08:42:18+00:00,2049062.0,17956.0,1567.0,7703.0,813,BBC News,11100000.0,GB,https://www.youtube.com/watch?v=UcxHL8LHI_A,2020-02-23
8,8,2020-02-23-2020-03-01,UC4f30mN7ieKWiowjLpjZTUA,elWIPbDfLA0,The Coronavirus Outbreak | Random42 Scientific Communication,2020-02-27 10:43:50+00:00,1960016.0,8817.0,837.0,280.0,142,Random42 Scientific Communication,20800.0,GB,https://www.youtube.com/watch?v=elWIPbDfLA0,2020-02-23
9,9,2020-02-23-2020-03-01,UCKjU3KzdbJE1EFcHVqXC3_g,uE6SXsrspUg,Coronavirus outbreak: What went wrong in the early days,2020-02-25 03:30:49+00:00,1885832.0,14108.0,2913.0,,533,CBC News: The National,1220000.0,CA,https://www.youtube.com/watch?v=uE6SXsrspUg,2020-02-23
10,10,2020-02-23-2020-03-01,UCa6vGFO9ty8v5KZJXQxdhaw,PbrX_uadZPA,Trump Says Coronavirus is Very Much Under Control,2020-02-26 05:12:05+00:00,1862172.0,33110.0,2604.0,3807.0,531,Jimmy Kimmel Live,18200000.0,US,https://www.youtube.com/watch?v=PbrX_uadZPA,2020-02-23
